magic-irri,1000,1,fixed_c6,0.8529411764705882,0.5490196078431373,0.13846153846153847,47.0,56.0,9.0,46.0,65.0
magic-irri,1000,1,fixed_c8,0.8529411764705882,0.4215686274509804,0.14,59.0,43.0,7.0,59.0,50.0
magic-irri,1000,2,code2022_buggy,0.7745098039215687,0.3333333333333333,0.24444444444444444,71.0,34.0,11.0,68.0,45.0
magic-irri,1000,2,code2022_signfixed,0.7745098039215687,0.5980392156862745,0.2375,49.0,61.0,19.0,41.0,80.0
magic-irri,1000,2,fixed_c1,0.7745098039215687,0.6666666666666666,0.39823008849557523,67.0,68.0,45.0,34.0,113.0
magic-irri,1000,2,fixed_c2,0.7745098039215687,0.6470588235294118,0.25,46.0,66.0,22.0,36.0,88.0
magic-irri,1000,2,fixed_c3,0.7745098039215687,0.5588235294117647,0.22972972972972974,51.0,57.0,17.0,45.0,74.0
magic-irri,1000,2,fixed_c4,0.7745098039215687,0.5294117647058824,0.21739130434782608,52.0,54.0,15.0,48.0,69.0
magic-irri,1000,2,fixed_c5,0.7745098039215687,0.5098039215686274,0.22388059701492538,54.0,52.0,15.0,50.0,67.0
magic-irri,1000,2,fixed_c6,0.7745098039215687,0.47058823529411764,0.22580645161290322,57.0,48.0,14.0,54.0,62.0
magic-irri,1000,2,fixed_c8,0.7745098039215687,0.37254901960784315,0.20833333333333334,65.0,38.0,10.0,64.0,48.0
magic-irri,1000,3,code2022_buggy,0.9117647058823529,0.39215686274509803,0.13043478260869565,65.0,40.0,6.0,62.0,46.0
magic-irri,1000,3,code2022_signfixed,0.9117647058823529,0.7058823529411765,0.1,33.0,72.0,8.0,30.0,80.0
magic-irri,1000,3,fixed_c1,0.9117647058823529,0.7843137254901961,0.16666666666666666,32.0,80.0,16.0,22.0,96.0
magic-irri,1000,3,fixed_c2,0.9117647058823529,0.7156862745098039,0.1511627906976744,36.0,73.0,13.0,29.0,86.0
magic-irri,1000,3,fixed_c3,0.9117647058823529,0.6764705882352942,0.11538461538461539,37.0,69.0,9.0,33.0,78.0
magic-irri,1000,3,fixed_c4,0.9117647058823529,0.6078431372549019,0.08823529411764706,42.0,62.0,6.0,40.0,68.0
magic-irri,1000,3,fixed_c5,0.9117647058823529,0.5686274509803921,0.09375,46.0,58.0,6.0,44.0,64.0
magic-irri,1000,3,fixed_c6,0.9117647058823529,0.5098039215686274,0.08771929824561403,51.0,52.0,5.0,50.0,57.0
